aspA	TIGR00839	equivalog	109	aspA	4.3.1.1	aspartate ammonia-lyase
cysta_beta_ly_E	TIGR01329	equivalog	0		4.4.1.8	cystathionine beta-lyase
dapE-gram_pos	TIGR01900	equivalog	71	dapE	3.5.1.18	succinyl-diaminopimelate desuccinylase
3A0103s03R	TIGR01096	subfamily	142			lysine-arginine-ornithine-binding periplasmic protein
aprB	TIGR02060	equivalog	106	aprB	1.8.99.2	adenylylsulfate reductase, beta subunit
NAPA	TIGR01706	equivalog	160	napA	1.7.99.4	periplasmic nitrate reductase, large subunit
exosort_acyl	TIGR03694	subfamily	0			putative PEP-CTERM/exosortase system-associated acyltransferase
termin_org_DnaJ	TIGR03835	equivalog	188	topJ		terminal organelle assembly protein TopJ
yjhG_yagF	TIGR03432	hypoth_equivalog	703			putative dehydratase, YjhG/YagF family
enACPred_II	TIGR03151	hypoth_equivalog	0		1.3.-.-	putative enoyl-(acyl-carrier-protein) reductase II
carnitine_bodg	TIGR02409	equivalog	0		1.14.11.1	gamma-butyrobetaine hydroxylase
ModE_repress	TIGR00637	subfamily_domain	129			ModE molybdate transport repressor domain
DAPAT_plant	TIGR03542	equivalog	0		2.6.1.83	LL-diaminopimelate aminotransferase
hsdM	TIGR00497	equivalog	183	hsdM	2.1.1.72	type I restriction-modification system, M subunit
diphth2_R	TIGR00322	domain	0			diphthamide biosynthesis enzyme Dph1/Dph2 domain
HpnE	TIGR03467	hypoth_equivalog	0	hpnE		squalene-associated FAD-dependent desaturase
tyr_phenol_ly	TIGR02618	equivalog	109		4.1.99.2	tyrosine phenol-lyase
pip_yhgE_Nterm	TIGR03061	subfamily_domain	0			YhgE/Pip N-terminal domain
ENaC	TIGR00859	subfamily	145	ENaC		sodium channel transporter
ClpA	TIGR02639	equivalog	138	clpA		ATP-dependent Clp protease ATP-binding subunit ClpA
pln_FAD_oxido	TIGR01677	subfamily	0		1.-.-.-	plant-specific FAD-dependent oxidoreductase
WcaB	TIGR04016	equivalog	0	wcaB	2.3.1.-	colanic acid biosynthesis acetyltransferase WcaB
glyox_carbo_lig	TIGR01504	equivalog	0	gcl	4.1.1.47	glyoxylate carboligase
D-ala-DACP-lig	TIGR01734	equivalog	89	dltA	6.1.1.13	D-alanine--poly(phosphoribitol) ligase, subunit 1
nif11_cupin	TIGR03890	hypoth_equivalog	0			nif11 domain/cupin domain protein
gltD_gamma_fam	TIGR01318	subfamily_domain	0			glutamate synthase, small subunit
spore_III_AE	TIGR02829	equivalog	705	spoIIIAE		stage III sporulation protein AE
BchZ	TIGR02014	equivalog	164	bchZ	1.18.-.-	chlorophyllide reductase subunit Z
spore_ybaN_pdaB	TIGR02764	equivalog	705	pdaB		polysaccharide deacetylase family sporulation protein PdaB
phage_TIGR02216	TIGR02216	hypoth_equivalog	152			phage conserved hypothetical protein
CDC48	TIGR01243	subfamily	0			AAA family ATPase, CDC48 subfamily
shape_MreD	TIGR03426	equivalog	89	mreD		rod shape-determining protein MreD
HSK-PSP	TIGR02137	equivalog	0	thrH	3.1.3.3	phosphoserine phosphatase/homoserine phosphotransferase bifunctional protein
propeller_TolB	TIGR02800	equivalog	187	tolB		Tol-Pal system beta propeller repeat protein TolB
chap_CCT_delta	TIGR02342	equivalog	0			T-complex protein 1, delta subunit
phage_lam_T	TIGR01715	equivalog	152			phage tail assembly protein T
conj_TIGR03749	TIGR03749	hypoth_equivalog	186			integrating conjugative element protein, PFL_4704 family
RpoD_Cterm	TIGR02393	equivalog_domain	165	rpoD		RNA polymerase sigma factor RpoD
PaaC-3OHAcCoADH	TIGR02279	equivalog	0	paaC	1.1.1.-	3-hydroxyacyl-CoA dehydrogenase PaaC
gcp_kae1	TIGR00329	subfamily	138			metallohydrolase, glycoprotease/Kae1 family
BluB	TIGR02476	hypoth_equivalog	0	bluB	1.16.8.1	cob(II)yrinic acid a,c-diamide reductase
diverge_rpsU	TIGR02396	hypoth_equivalog	157			rpsU-divergently transcribed protein
purB	TIGR00928	equivalog	125	purB	4.3.2.2	adenylosuccinate lyase
fucI	TIGR01089	equivalog	119	fucI	5.3.1.25	L-fucose isomerase
TrbG_Ti	TIGR02775	equivalog	702	trbG		P-type conjugative transfer protein TrbG
NHEJ_ligase_prk	TIGR02776	equivalog	132	ligD		DNA ligase D
TTQ_mauG	TIGR03791	equivalog	0	mauG		tryptophan tryptophylquinone biosynthesis enzyme MauG
cas3_cyano	TIGR03158	hypoth_equivalog	708	cas3		CRISPR-associated helicase Cas3, subtype CYANO
desat_CrtD	TIGR02733	equivalog	76	crtD	1.-.-.-	C-3',4' desaturase CrtD
eIF-2B_rel	TIGR00524	subfamily	157			eIF-2B alpha/beta/delta-related uncharacterized proteins
CopY_TcrY	TIGR02698	equivalog	261			copper transport repressor, CopY/TcrY family
sigpep_I_bact	TIGR02227	equivalog	97	lepB	3.4.21.89	signal peptidase I
FrhG	TIGR03294	equivalog	0	frhG	1.12.98.1	coenzyme F420 hydrogenase, subunit gamma
COQ6	TIGR01989	equivalog	0		1.14.13.-	Ubiquinone biosynthesis mono0xygenase COQ6
malonate_beta	TIGR03133	equivalog	0	mdcD	4.1.-.-	malonate decarboxylase, beta subunit
pcaR_pcaU	TIGR02431	subfamily	261			beta-ketoadipate pathway transcriptional regulators, PcaR/PcaU/PobR family
TIGR04086_membr	TIGR04086	hypoth_equivalog	0			putative membrane protein, TIGR04086 family
QoxD	TIGR02901	equivalog	112	qoxD	1.10.3.-	cytochrome aa3 quinol oxidase, subunit IV
PEP_exosort	TIGR02595	domain	91			PEP-CTERM putative exosortase interaction domain
purH	TIGR00355	equivalog	125	purH	2.1.2.3 3.5.4.10	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
lp_hng_hel_AbrB	TIGR01439	domain	261			transcriptional regulator, AbrB family
gph	TIGR00792	subfamily_domain	144	gph		sugar (Glycoside-Pentoside-Hexuronide) transporter
acnB	TIGR00117	equivalog	120	acnB	4.2.1.3	aconitate hydratase 2
zpr1_rel	TIGR00340	hypoth_equivalog	157			zinc finger protein ZPR1 homolog
photolyase_8HDF	TIGR03556	exception	132		4.1.99.3	deoxyribodipyrimidine photo-lyase, 8-HDF type
rpmF_bact	TIGR01031	equivalog	158	rpmF		ribosomal protein L32
biosn_Pnap_2097	TIGR04099	hypoth_equivalog	0			probable biosynthetic protein, Pnap_2097 family
aroD	TIGR01093	equivalog_domain	70	aroD	4.2.1.10	3-dehydroquinate dehydratase, type I
chvA	TIGR01192	subfamily	144		3.6.3.42	glucan exporter ATP-binding protein
rhamnulo_kin	TIGR02627	equivalog	0	rhaB	2.7.1.5	rhamnulokinase
asnA	TIGR00669	equivalog	71	asnA	6.3.1.1	aspartate--ammonia ligase
VI_effect_Hcp1	TIGR03344	subfamily	187			type VI secretion system effector, Hcp1 family
TIGR03086	TIGR03086	hypoth_equivalog	0			TIGR03086 family protein
VI_chp_7	TIGR03362	hypoth_equivalog	187			type VI secretion-associated protein, VC_A0119 family
2A0118	TIGR00897	subfamily	144			polyol permease
OM_YaeT	TIGR03303	equivalog	97	yaeT		outer membrane protein assembly complex, YaeT protein
trmA_only	TIGR02143	equivalog	168	trmA	2.1.1.35	tRNA (uracil-5-)-methyltransferase
sdhA_frdA_Gneg	TIGR01812	subfamily	120			succinate dehydrogenase or fumarate reductase, flavoprotein subunit
recD	TIGR01447	equivalog	132	recD	3.1.11.5	exodeoxyribonuclease V, alpha subunit
S17_bact	TIGR03635	equivalog	158	rpsQ		30S ribosomal protein S17
mycothiol_MshD	TIGR03448	equivalog	86	mshD	2.3.1.189	mycothiol synthase
spore_yabG	TIGR02855	equivalog	705	yabG		sporulation peptidase YabG
flav_long	TIGR01752	equivalog	112			flavodoxin
ascorbOXfungal	TIGR03390	equivalog	0		1.10.3.3	L-ascorbate oxidase
2A0112	TIGR00891	subfamily	144			MFS transporter, sialate:H+ symporter (SHS) family
TMAO_TorT	TIGR02955	equivalog	0	torT		TMAO reductase system periplasmic protein TorT
gvpC_cyan_rpt	TIGR02641	equivalog_domain	92	gvpC		gas vesicle protein GvpC repeat
C4_traR_proteo	TIGR02419	subfamily	152			phage/conjugal plasmid C-4 type zinc finger protein, TraR family
spore_gerQ	TIGR02728	equivalog	705	gerQ		spore coat protein GerQ
S10_Arc_S20_Euk	TIGR01046	equivalog	158	rpsJ		ribosomal protein S10
ilvA_1Cterm	TIGR01127	equivalog	74	ilvA	4.3.1.19	threonine dehydratase
nifR3_rel_arch	TIGR00736	hypoth_equivalog	157			putative TIM-barrel protein
CadR-PbrR	TIGR02047	equivalog	0	cadR		Cd(II)/Pb(II)-responsive transcriptional regulator
Mxa_TIGR02265	TIGR02265	paralog	0			Myxococcus xanthus paralogous family TIGR02265
dot_icm_DotB	TIGR02524	equivalog	0	dotB		Dot/Icm secretion system ATPase DotB
dnstrm_HI1420	TIGR02684	hypoth_equivalog	708			probable addiction module antidote protein
fabH	TIGR00747	subfamily	176	fabH	2.3.1.41	3-oxoacyl-[acyl-carrier-protein] synthase 3
mthyl_TIGR00027	TIGR00027	subfamily	703			putative methyltransferase, TIGR00027 family
YscW	TIGR02567	equivalog	0			type III secretion system chaperone YscW
fragilysin	TIGR03935	equivalog	187	bft	3.4.24.74	fragilysin
ogt	TIGR00589	superfamily	132		2.1.1.63	methylated-DNA-[protein]-cysteine S-methyltransferase
gnd	TIGR00873	equivalog	117	gnd	1.1.1.44	6-phosphogluconate dehydrogenase, decarboxylating
cobalto_cobN	TIGR02257	equivalog	79	cobN	6.6.1.2	cobaltochelatase, CobN subunit
gltX_bact	TIGR00464	equivalog	137	gltX	6.1.1.17	glutamate--tRNA ligase
EpsI_fam	TIGR02914	equivalog_domain	141	epsI		EpsI family protein
TIGR00023	TIGR00023	equivalog	176	plsY	2.3.1.-	acyl-phosphate glycerol 3-phosphate acyltransferase
hydr1_PEP	TIGR03100	hypoth_equivalog	0			hydrolase, ortholog 1, exosortase system type 1 associated
bioW	TIGR01204	equivalog	77	bioW	6.2.1.14	6-carboxyhexanoate--CoA ligase
Ald_deCOase	TIGR04059	equivalog	102		4.1.99.5	long-chain fatty aldehyde decarbonylase
TTQ_MADH_Lt	TIGR02659	equivalog	109	mauA	1.4.99.3	methylamine dehydrogenase light chain
synapt_SV2	TIGR01299	subfamily	0			synaptic vesicle protein SV2
lytR_cpsA_psr	TIGR00350	domain	129			cell envelope-related function transcriptional attenuator common domain
arg_ornith_anti	TIGR03810	equivalog	142	arcD		arginine/ornithine antiporter
addA_Gpos	TIGR02785	equivalog	132	addA	3.1.-.- 3.6.4.12	helicase-exonuclease AddAB, AddA subunit
thiamin_ThiO	TIGR02352	equivalog	162	thiO	1.4.3.19	glycine oxidase ThiO
tyr_de_CO2_Ent	TIGR03811	equivalog	149	tdc	4.1.1.25	tyrosine decarboxylase
TrpE-clade3	TIGR01815	equivalog	70		4.1.3.27	anthranilate synthase
nifR3_yhdG	TIGR00737	subfamily	157			putative TIM-barrel protein, nifR3 family
HpaG-C-term	TIGR02303	equivalog_domain	0	hpaG	4.1.1.68 5.3.3.1	4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase, C-terminal subunit
PA_CoA_Oxy5	TIGR02160	hypoth_equivalog	184	paaK		phenylacetate-CoA oxygenase/reductase, PaaK subunit
isochor_syn	TIGR00543	subfamily	81		5.4.4.2	isochorismate synthase
corA	TIGR00383	equivalog	145	corA		magnesium and cobalt transport protein CorA
trpB	TIGR00263	equivalog	70	trpB	4.2.1.20	tryptophan synthase, beta subunit
spore_sigI	TIGR02895	equivalog	705	sigI		RNA polymerase sigma-I factor
pelota	TIGR00111	equivalog	169			putative translation factor pelota
RDH	TIGR02486	subfamily	0		1.97.1.-	reductive dehalogenase
oligosac_amyl	TIGR01577	hypoth_equivalog	0			oligosaccharide amylase
Fb_sc_TIGR02171	TIGR02171	paralog	0			Fibrobacter succinogenes paralogous family TIGR02171
QH_alpha	TIGR03908	equivalog	109	peaA	1.4.-.-	quinohemoprotein amine dehydrogenase, alpha subunit
DMSO_red_II_gam	TIGR03477	subfamily	112			DMSO reductase family type II enzyme, heme b subunit
psaOeuk	TIGR03059	equivalog	0	psaO		photosystem I protein PsaO
rumA	TIGR00479	equivalog	168	rumA	2.1.1.-	23S rRNA (uracil-5-)-methyltransferase RumA
endA	TIGR00324	equivalog	166	endA	3.1.27.9	tRNA intron endonuclease
sepS	TIGR00470	equivalog	137		6.1.1.27	O-phosphoseryl-tRNA(Cys) synthetase
beta_helix_1	TIGR03805	hypoth_equivalog	157			parallel beta-helix repeat-containing protein
glycerol_kin	TIGR01311	equivalog	184	glpK	2.7.1.30	glycerol kinase
AA-adenyl-dom	TIGR01733	subfamily_domain	0			amino acid adenylation domain
salicyl_syn	TIGR03494	equivalog	0		5.4.4.2 4.1.3.-	salicylate synthase
hypoth_ymh	TIGR02391	hypoth_equivalog_domain	704			TIGR02391 family protein
NuoG	TIGR01973	equivalog	112	nuoG	1.6.99.5	NADH dehydrogenase (quinone), G subunit
topA_arch	TIGR01057	equivalog	132	topA	5.99.1.2	DNA topoisomerase I
G6PI_arch	TIGR02128	equivalog	0		5.3.1.9	bifunctional phosphoglucose/phosphomannose isomerase
thioredoxin	TIGR01068	equivalog	112	trxA		thioredoxin
HAD-SF-IE	TIGR01544	hypoth_equivalog	0			HAD hydrolase, family IE
UDG_fam_dom	TIGR03914	hypoth_equivalog_domain	0		3.2.2.-	uracil-DNA glycosylase family domain
L21	TIGR00061	equivalog	158	rplU		ribosomal protein L21
pept_deformyl	TIGR00079	equivalog	140	def	3.5.1.88	peptide deformylase
pgl	TIGR01198	equivalog_domain	117	pgl	3.1.1.31	6-phosphogluconolactonase
chp_HNE_0200	TIGR03806	hypoth_equivalog_domain	156			conserved hypothetical protein, HNE_0200 family
menH_SHCHC	TIGR03695	equivalog	81	menH	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
dehyd_SbnB_fam	TIGR03944	equivalog	706			2,3-diaminopropionate biosynthesis protein SbnB
upp	TIGR01091	equivalog	127	upp	2.4.2.9	uracil phosphoribosyltransferase
GldE	TIGR03520	subfamily	0	gldE		gliding motility-associated protein GldE
trp_2_3_diox	TIGR03036	equivalog	109	kynA	1.13.11.11	tryptophan 2,3-dioxygenase
phage_rel_nuc	TIGR03033	subfamily_domain	0			putative phage-type endonuclease
monomer_idh	TIGR00178	equivalog	120		1.1.1.42	isocitrate dehydrogenase, NADP-dependent
sortase_srtB	TIGR03064	equivalog	97	srtB		sortase, SrtB family
CbiT	TIGR02469	equivalog_domain	79	cbiT	2.1.1.132	precorrin-6Y C5,15-methyltransferase (decarboxylating), CbiT subunit
actII	TIGR00833	subfamily	141			Transport protein
bioD	TIGR00347	equivalog	77	bioD	6.3.3.3	dethiobiotin synthase
rSAM_NirJ1	TIGR04054	equivalog	0	nirJ1		putative heme d1 biosynthesis radical SAM protein NirJ1
VI_FHA	TIGR03354	hypoth_equivalog	187			type VI secretion system FHA domain protein
type_IV_pilB	TIGR02538	equivalog	97	pilB		type IV-A pilus assembly ATPase PilB
bass	TIGR00841	subfamily	144			bile acid transporter
VI_chp_4	TIGR03353	hypoth_equivalog	187			type VI secretion protein, VC_A0114 family
N-Ac-Glu-synth	TIGR01890	equivalog	73	argA	2.3.1.1	amino-acid N-acetyltransferase
lipase_Pla1_cef	TIGR03502	subfamily	0		3.1.-.-	extracellular lipase, Pla-1/cef family
RNA_SBDS	TIGR00291	equivalog	136			rRNA metabolism protein, SBDS family
DHPS	TIGR01496	equivalog	78	folP	2.5.1.15	dihydropteroate synthase
benz_CoA_bzdN	TIGR03190	equivalog	0	bzdN	1.3.99.15	benzoyl-CoA reductase, bzd-type, N subunit
fdhA_non_GSH	TIGR02819	equivalog	698	fdhA	1.2.1.46	formaldehyde dehydrogenase, glutathione-independent
dsrA	TIGR02064	equivalog	106	dsrA	1.8.99.3	sulfite reductase, dissimilatory-type alpha subunit
metA	TIGR01001	equivalog	71	metA	2.3.1.46	homoserine O-succinyltransferase
gimC_beta	TIGR02338	equivalog	0			prefoldin, beta subunit
PaaN_2	TIGR02288	equivalog	0	paaN		phenylacetic acid degradation protein paaN
NhaA	TIGR00773	equivalog	145	nhaA		Na+/H+ antiporter NhaA
DECH_helic	TIGR03817	hypoth_equivalog	0			helicase/secretion neighborhood putative DEAH-box helicase
ndhF3_CO2	TIGR01960	subfamily	0			NAD(P)H dehydrogenase, subunit NdhF3 family
couple_hipA	TIGR03071	domain	0			HipA N-terminal domain
SpoIID_LytB	TIGR02669	domain	157			SpoIID/LytB domain
IsdC	TIGR03656	equivalog	0	isdC		heme uptake protein IsdC
TIGR03034	TIGR03034	subfamily	156			conserved hypothetical protein
NrdE_NrdA	TIGR02506	equivalog	123		1.17.4.1	ribonucleoside-diphosphate reductase, alpha subunit
cbbA	TIGR00167	subfamily	116			ketose-bisphosphate aldolases
dat	TIGR00709	subfamily	102		2.6.1.-	2,4-diaminobutyrate 4-transaminase
formate_TAT	TIGR02811	hypoth_equivalog	157			formate dehydrogenase region TAT target
mre11	TIGR00583	equivalog	132			DNA repair protein (mre11)
MGT	TIGR01426	subfamily	94		2.4.1.-	glycosyltransferase, MGT family
nitrile_acc	TIGR03889	equivalog	0			nitrile hydratase accessory protein
frr	TIGR00496	equivalog	169	frr		ribosome recycling factor
conj_TIGR03756	TIGR03756	hypoth_equivalog	186			integrating conjugative element protein, PFL_4710 family
TAS_TIGR02293	TIGR02293	hypoth_equivalog	92			putative toxin-antitoxin system antitoxin component, TIGR02293 family
MG103	TIGR00647	hypoth_equivalog	156			conserved hypothetical protein
rSAM_HemZ	TIGR03994	equivalog	79	hemZ	1.3.99.22	coproporphyrinogen dehydrogenase HemZ
SUF_assoc	TIGR02945	hypoth_equivalog	76			FeS assembly SUF system protein
cya_phycin_syn	TIGR02068	equivalog	706	cphA	6.-.-.-	cyanophycin synthetase
EutH_ACDH	TIGR02518	equivalog	0		1.2.1.10	acetaldehyde dehydrogenase (acetylating)
dnd_assoc_4	TIGR04062	hypoth_equivalog	183			dnd system-associated protein 4
TIGR00373	TIGR00373	hypoth_equivalog	156			TIGR00373 family protein
bioB	TIGR00433	equivalog	77	bioB	2.8.1.6	biotin synthase
sucr_P_syn_N	TIGR02472	equivalog_domain	0		2.4.1.14	sucrose-phosphate synthase, putative, glycosyltransferase domain
radc	TIGR00608	superfamily	132			DNA repair protein RadC
rep_II_X	TIGR01629	subfamily	186			phage/plasmid replication protein, gene II/X family
xylose_isom_A	TIGR02630	equivalog	119	xylA	5.3.1.5	xylose isomerase
dcm	TIGR00675	superfamily	132	dcm	2.1.1.37	DNA (cytosine-5-)-methyltransferase
benzo_boxC	TIGR03222	equivalog	0	boxC	4.1.2.44	benzoyl-CoA-dihydrodiol lyase
rpoS_proteo	TIGR02394	equivalog	165	rpoS		RNA polymerase sigma factor RpoS
thermosome_arch	TIGR02339	subfamily	95			thermosome, various subunits, archaeal
asp_kin_monofn	TIGR00656	equivalog	71		2.7.2.4	asparate kinase, monofunctional class
RPE3	TIGR03775	domain	0			Rickettsial palindromic element RPE3 domain
FadJ	TIGR02440	equivalog	177	fadJ	4.2.1.17 1.1.1.3	fatty oxidation complex, alpha subunit FadJ
pepcterm_TyrKin	TIGR03018	hypoth_equivalog_domain	0		2.7.10.2	exopolysaccharide/PEPCTERM locus tyrosine autokinase
ispE	TIGR00154	equivalog	76	ispE	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
mtrH	TIGR01114	equivalog	159	mtrH	2.1.1.86	N5-methyltetrahydromethanopterin:coenzyme M methyltransferase subunit H
TraG-Ti	TIGR02767	equivalog	0	traG		Ti-type conjugative transfer system protien TraG
cyt_kin_arch	TIGR02173	hypoth_equivalog	0	cmk	2.7.4.14	putative cytidylate kinase
4hydrxCoA_B	TIGR03195	equivalog	0	hcrB	1.3.99.20	4-hydroxybenzoyl-CoA reductase, beta subunit
tgt_general	TIGR00449	superfamily	168		2.4.2.-	tRNA-guanine transglycosylases, various specificities
IMP_DH_rel_2	TIGR01304	hypoth_equivalog	157			IMP dehydrogenase family protein
MsbA_lipidA	TIGR02203	equivalog	147	msbA		lipid A export permease/ATP-binding protein MsbA
agaZ_gatZ	TIGR02810	equivalog	119		4.1.2.40	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit
leuD	TIGR00171	equivalog_domain	74	leuD	4.2.1.33	3-isopropylmalate dehydratase, small subunit
urea_trans_UrtE	TIGR03410	equivalog	142	urtE		urea ABC transporter, ATP-binding protein UrtE
PhnT	TIGR03258	equivalog	0	phnT		2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
PS_II_psbZ	TIGR03043	equivalog	164	psbZ		photosystem II core protein PsbZ
thrS	TIGR00418	equivalog	137	thrS	6.1.1.3	threonine--tRNA ligase
6PTHBS	TIGR00039	subfamily	168	queD		6-pyruvoyl tetrahydropterin synthase/QueD family protein
dTDP_gluc_dehyt	TIGR01181	equivalog	90	rfbB	4.2.1.46	dTDP-glucose 4,6-dehydratase
holin_BlyA	TIGR01606	equivalog	152			holin, BlyA family
ispD	TIGR00453	equivalog_domain	76	ispD	2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
F420_Rv2161c	TIGR03619	subfamily_domain	703		1.-.-.-	probable F420-dependent oxidoreductase, Rv2161c family
GspF	TIGR02120	equivalog	97	gspF		general secretion pathway protein F
rpmG_bact	TIGR01023	equivalog	158	rpmG		ribosomal protein L33
rplM_bact	TIGR01066	equivalog	158	rplM		ribosomal protein L13
phge_HK97_gp10	TIGR01725	hypoth_equivalog	152			phage protein, HK97 gp10 family
sdhA_forward	TIGR01816	equivalog	120	sdhA		succinate dehydrogenase, flavoprotein subunit
ocin_ThiF_like	TIGR03693	hypoth_equivalog	94			putative thiazole-containing bacteriocin maturation protein
citrate_citX	TIGR03124	equivalog_domain	140	citX	2.7.7.61	holo-ACP synthase CitX
sulfite_red_C	TIGR02912	equivalog	106	asrC	1.8.-.-	sulfite reductase, subunit C
LEU3_arch	TIGR02088	subfamily	0			isopropylmalate/isohomocitrate dehydrogenases
upstrm_HI1419	TIGR02683	hypoth_equivalog	0			putative addiction module killer protein
tehB	TIGR00477	equivalog	94	tehB		tellurite resistance protein TehB
cysta_beta_ly_B	TIGR01324	equivalog	71	metC	4.4.1.8	cystathionine beta-lyase
badI	TIGR03210	equivalog	0	badI	3.7.-.-	2-ketocyclohexanecarboxyl-CoA hydrolase
TIGR02922	TIGR02922	hypoth_equivalog	156			TIGR02922 family protein
CydC	TIGR02868	equivalog	0	cydC		thiol reductant ABC exporter, CydC subunit
CM_mono_aroH	TIGR01796	equivalog	70	aroH	5.4.99.5	chorismate mutase
Na_pump_decarbB	TIGR01109	subfamily	184			sodium ion-translocating decarboxylase, beta subunit
V_ATP_synt_G	TIGR01147	equivalog	111		3.6.3.14	V-type ATPase, G subunit
FlhA	TIGR01398	equivalog	188	flhA		flagellar biosynthesis protein FlhA
SigZ	TIGR02959	hypoth_equivalog	0	sigZ		RNA polymerase sigma factor, SigZ family
prpD	TIGR02330	equivalog	0	prpD	4.2.1.79	2-methylcitrate dehydratase
PHA_synth_II	TIGR01839	subfamily	176	phaC		poly(R)-hydroxyalkanoic acid synthase, class II
methan_mark_14	TIGR03285	hypoth_equivalog	159			putative methanogenesis marker protein 14
T7_EssCb_Firm	TIGR03928	equivalog	97	essC		type VII secretion protein EssC
3a0801s07tom40	TIGR00989	subfamily	142			mitochondrial import receptor subunit
rocF_arginase	TIGR01229	equivalog	0	rocF	3.5.3.1	arginase
nitrile_alph	TIGR01323	equivalog	109	nthA	4.2.1.84	nitrile hydratase, alpha subunit
HAD-SF-IA-v1	TIGR01549	subfamily	703			HAD hydrolase, family IA, variant 1
methan_mark_6	TIGR03272	hypoth_equivalog	159			putative methanogenesis marker protein 6
GG-red-SF	TIGR02032	subfamily	191			geranylgeranyl reductase family
cas_TM1802	TIGR02556	hypoth_equivalog	708			CRISPR-associated protein, TM1802 family
pepN_proteo	TIGR02414	equivalog	138	pepN	3.4.11.2	aminopeptidase N
hisG	TIGR00070	equivalog	161	hisG	2.4.2.17	ATP phosphoribosyltransferase
R_switched_Alx	TIGR03718	subfamily	0			integral membrane protein, TerC family
cobB	TIGR00379	equivalog	79	cobB	6.3.1.-	cobyrinic acid a,c-diamide synthase
MTA/SAH-nuc-hyp	TIGR01705	hypoth_equivalog	0			putative 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
toxin_SdpC	TIGR04032	subfamily	0			antimicrobial peptide, SdpC family
TIGR00056	TIGR00056	subfamily	156			conserved hypothetical protein
NHLM_micro_ABC1	TIGR03796	equivalog	706			NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
arom_pren_DMATS	TIGR03429	subfamily	0		2.5.-.-	aromatic prenyltransferase, DMATS type
DPH2	TIGR00272	equivalog	140			diphthamide biosynthesis protein 2
wecB	TIGR00236	equivalog	90		5.1.3.14	UDP-N-acetylglucosamine 2-epimerase
lip_kinase_YegS	TIGR03702	equivalog	703	yegS	2.7.1.-	lipid kinase YegS
gal_kin	TIGR00131	equivalog	119	galK	2.7.1.6	galactokinase
RNA_bind_YhbY	TIGR00253	hypoth_equivalog	157			putative RNA-binding protein, YhbY family
TIGR03442	TIGR03442	hypoth_equivalog	0			TIGR03442 family protein
hyd_TM1266	TIGR03959	hypoth_equivalog	261			putative iron-only hydrogenase system regulator
plancto_dom_1	TIGR03000	domain	0			Planctomycetes uncharacterized domain TIGR03000
ftsW	TIGR02614	equivalog	93	ftsW		cell division protein FtsW
2a6301s04	TIGR00944	subfamily	145	phaD		Multicomponent K+:H+antiporter
dsbE	TIGR00385	subfamily	95	dsbE		periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily
cas_RAMP_Cmr4	TIGR02580	hypoth_equivalog	708	cmr4		CRISPR type III-B/RAMP module RAMP protein Cmr4
3a0901s04IAP86	TIGR00993	subfamily_domain	142			chloroplast protein import component Toc86/159, G and M domains
flavo_PP4765	TIGR03862	subfamily	0			uncharacterized flavoprotein, PP_4765 family
spore_0_A	TIGR02875	equivalog	705	spo0A		sporulation transcription factor Spo0A
arsC_related	TIGR01617	subfamily	261			transcriptional regulator, Spx/MgsR family
pbenz_hydroxyl	TIGR02360	equivalog	184	pobA	1.14.13.2	4-hydroxybenzoate 3-monooxygenase
mito_nad_idh	TIGR00175	equivalog	120		1.1.1.41	isocitrate dehydrogenase, NAD-dependent
major_cap_HK97	TIGR01554	equivalog	152			phage major capsid protein, HK97 family
T7SS_EccA	TIGR03922	equivalog	97	eccA		type VII secretion AAA-ATPase EccA
PYST-C1	TIGR01601	paralog	0			Plasmodium yoelii subtelomeric domain PYST-C1
acid_phos_Burk	TIGR03397	subfamily	0	acpA	3.1.-.-	acid phosphatase, Burkholderia-type
sucr_synth	TIGR02470	equivalog	105		2.4.1.13	sucrose synthase
rSAM_paired_1	TIGR03978	hypoth_equivalog	0			His-Xaa-Ser repeat-associated upstream radical SAM protein
BexC_CtrB_KpsE	TIGR01010	subfamily	144			polysaccharide export inner-membrane protein, BexC/CtrB/KpsE family
ribP_PPkin	TIGR01251	subfamily	125	prs	2.7.6.1	ribose-phosphate diphosphokinase
cytochro_ccmD	TIGR03141	equivalog	0	ccmD		heme exporter protein CcmD
ackA	TIGR00016	equivalog	114	ackA	2.7.2.1	acetate kinase
TIGR00148	TIGR00148	subfamily	157	ubiD	4.1.1.-	UbiD family decarboxylases
Frankia_40_dom	TIGR03917	paralog_domain	0			Frankia paralogous domain
CbtB	TIGR02459	hypoth_equivalog	0	cbtB		cobalt transporter subunit CbtB (proposed)
FAD_lactone_ox	TIGR01678	subfamily	0			sugar 1,4-lactone oxidases
